track_id,track_name,artists,artist_ids,artist_genres,danceability,energy,acousticness,instrumentalness,speechiness,valence,p_id,length,user
5OJcGFUljtO5dhLN5M4IBL,This Woman Loves You,['Wet'],['2i9uaNzfUtuApAjEf1omV8'],"['alternative r&b', 'brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",0.61,0.456,0.859,5.26e-06,0.0481,0.258,58DypxdFV1ZgDBFowpuwXH,100,mg
7JDWhC422Gtk1Bq0mL3OTC,feel something,['Bea Miller'],['1o2NpYGqHiCq7FoiYdyd1x'],"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show']",0.74,0.415,0.242,0.000156,0.0707,0.156,58DypxdFV1ZgDBFowpuwXH,100,mg
10NC0oUwDcsO29sXSugQCP,Lifted,['Allie X'],['0wnYgCeP013HkKoOyC5V32'],"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'vapor soul']",0.688,0.588,0.129,0.0466,0.0631,0.686,58DypxdFV1ZgDBFowpuwXH,100,mg
53jbdPQBaH6WaQvW0zmGBs,Talia,['King Princess'],['6beUvFUlKliUYJdLOXNj9C'],"['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop']",0.401,0.507,0.549,0.0,0.089,0.236,58DypxdFV1ZgDBFowpuwXH,100,mg
7eyUSa1IxdbtU2DnJBc58g,Lately,['Wet'],['2i9uaNzfUtuApAjEf1omV8'],"['alternative r&b', 'brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",0.662,0.56,0.45,0.0483,0.0564,0.444,58DypxdFV1ZgDBFowpuwXH,100,mg
1SHA4IJyiyNobDOrQzFFXy,Animal Spirits,['Vulfpeck'],['7pXu47GoqSYRajmBCjxdD6'],"['ann arbor indie', 'funk rock', 'instrumental funk']",0.751,0.713,0.156,9.59e-05,0.0544,0.906,58DypxdFV1ZgDBFowpuwXH,100,mg
3TIaRAllPFMEfwVoY6ue4l,Focus,['Allie X'],['0wnYgCeP013HkKoOyC5V32'],"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'vapor soul']",0.569,0.659,0.198,0.00618,0.083,0.612,58DypxdFV1ZgDBFowpuwXH,100,mg
2vdBo4ALPYbHRUPKgtE5iC,ghostin,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop', 'post-teen pop']",0.287,0.364,0.418,1.8e-05,0.0306,0.11,58DypxdFV1ZgDBFowpuwXH,100,mg
4SnnymSyahBjczzbcp9vs3,Nothing,['VÉRITÉ'],['1Fr6agZ6iSM5Ynn2k4C8sc'],"['brooklyn indie', 'dance pop', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indie r&b', 'indietronica', 'metropopolis', 'nyc pop', 'pop', 'shimmer pop', 'uk pop', 'vapor pop', 'vapor soul']",0.629,0.824,0.218,1.28e-06,0.052,0.462,58DypxdFV1ZgDBFowpuwXH,100,mg
5cDI5fy6WTipWVNoVXWVmb,Out of Tune,['Wet'],['2i9uaNzfUtuApAjEf1omV8'],"['alternative r&b', 'brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",0.413,0.272,0.69,7.04e-06,0.0301,0.119,58DypxdFV1ZgDBFowpuwXH,100,mg
64Qag843DEJ8kq9OK352vh,Not So Bad In LA,['Allie X'],['0wnYgCeP013HkKoOyC5V32'],"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'vapor soul']",0.474,0.497,0.156,0.000164,0.0263,0.337,58DypxdFV1ZgDBFowpuwXH,100,mg
2NjO87HyT80fsgejd3PLYW,Dance To This (feat. Ariana Grande),['Troye Sivan'],['3WGpXCj9YhhfX11TToZcXP'],"['australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",0.736,0.756,0.00632,0.00577,0.047,0.712,58DypxdFV1ZgDBFowpuwXH,100,mg
2zTjF6OGxklU5Ulv7iTf4R,DaNcing in a RoOm,['EZI'],['6JINIoM2HUR5ZNTJwoR9eC'],"['electropop', 'indie electropop', 'indie poptimism', 'nyc pop']",0.717,0.614,0.0906,9.51e-06,0.053,0.382,58DypxdFV1ZgDBFowpuwXH,100,mg
7elnYvM2qeUCDVeJv3Fv58,There's a Reason,['Wet'],['2i9uaNzfUtuApAjEf1omV8'],"['alternative r&b', 'brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",0.623,0.592,0.356,0.0431,0.0382,0.276,58DypxdFV1ZgDBFowpuwXH,100,mg
7MjbsO0p4zGyuM9xSnEcF9,Can't Stop Now,['Allie X'],['0wnYgCeP013HkKoOyC5V32'],"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'vapor soul']",0.623,0.852,0.0593,2.08e-05,0.0388,0.62,58DypxdFV1ZgDBFowpuwXH,100,mg
1uofQkkCPh3JK5SvkOKHIi,John My Beloved,['VÉRITÉ'],['1Fr6agZ6iSM5Ynn2k4C8sc'],"['brooklyn indie', 'dance pop', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indie r&b', 'indietronica', 'metropopolis', 'nyc pop', 'pop', 'shimmer pop', 'uk pop', 'vapor pop', 'vapor soul']",0.394,0.431,0.205,0.0,0.046,0.231,58DypxdFV1ZgDBFowpuwXH,100,mg
7G6vEhuSJqAht3Q22WUe2u,The Hamptons,['Transviolet'],['7ixzNQXQ64I2ayrtyhlF7i'],"['electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'vapor soul']",0.848,0.347,0.11,0.000107,0.0473,0.291,58DypxdFV1ZgDBFowpuwXH,100,mg
7wC5eZcFS1Q1BsQ35DU6H4,come out and play,['Billie Eilish'],['6qqNVTkY8uBg9cP3Jd7DAH'],"['electropop', 'pop']",0.64,0.321,0.693,0.0307,0.0931,0.177,58DypxdFV1ZgDBFowpuwXH,100,mg
51rPRW8NjxZoWPPjnRGzHw,Tadow,['Masego'],['3ycxRkcZ67ALN3GQJ57Vig'],"['alternative r&b', 'indie soul']",0.704,0.487,0.669,8.64e-05,0.0604,0.313,58DypxdFV1ZgDBFowpuwXH,100,mg
4YdrScrLIeMPlBYzzGXoQz,All That I Know Is (I’m Your Baby),['Caroline Smith'],['47blM5Op3BJODxUJImwdYE'],"['minneapolis indie', 'stomp and holler']",0.707,0.48,0.274,0.000898,0.0938,0.658,58DypxdFV1ZgDBFowpuwXH,100,mg
7hi776S56F8a17xzXANdsj,Connect,['Elohim'],['6wKxOKEA3K6R2UZ3COLXEY'],"['edm', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul', 'vapor twitch']",0.629,0.709,0.056,0.00156,0.0573,0.489,58DypxdFV1ZgDBFowpuwXH,100,mg
0lchLc0vSyRRqKSPIkFtJI,Superlove (feat. Oh Wonder),['Whethan'],['0vqJkZ0RpLZixt3lTmD8vP'],"['edm', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",0.578,0.491,0.203,0.000378,0.21,0.64,58DypxdFV1ZgDBFowpuwXH,100,mg
6ldXN7TrRtHJriSLBaQxSx,Mr. Watson,['Cruel Youth'],['4YrURxtCHtPBfNDmMNp7IG'],"['electropop', 'escape room', 'indie poptimism']",0.37,0.6,0.0387,0.0,0.0465,0.0388,58DypxdFV1ZgDBFowpuwXH,100,mg
2suCvIjriPQrcYHGmWjFh8,Oceans,['Vallis Alps'],['7qhWa7UI1QNZNDnzYwAYZm'],"['australian indie', 'electropop', 'indietronica', 'vapor soul']",0.752,0.645,0.153,0.0154,0.0307,0.425,58DypxdFV1ZgDBFowpuwXH,100,mg
5p4a4kv36kHEIBLMEllAF2,Everything Goes (Wow),['Broods'],['5r5Va4lVQ1zjEfbJSrmCsS'],"['auckland indie', 'australian pop', 'electropop', 'etherpop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'shimmer pop', 'tropical house', 'vapor soul']",0.566,0.829,0.125,0.00345,0.0398,0.213,58DypxdFV1ZgDBFowpuwXH,100,mg
5PUzc3JjxWUY9Y4r2xalrO,Buckets,['Elohim'],['6wKxOKEA3K6R2UZ3COLXEY'],"['edm', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul', 'vapor twitch']",0.613,0.378,0.553,0.000699,0.182,0.34,58DypxdFV1ZgDBFowpuwXH,100,mg
49xgAzvKsPruJ43VpDjBD9,Diamond Days,['Cruel Youth'],['4YrURxtCHtPBfNDmMNp7IG'],"['electropop', 'escape room', 'indie poptimism']",0.305,0.667,0.463,0.000133,0.036,0.431,58DypxdFV1ZgDBFowpuwXH,100,mg
1rfGO3N4DPGodJLSSY9Re5,Sticky,['Ravyn Lenae'],['5RTLRtXjbXI2lSXc6jxlAz'],"['alternative r&b', 'escape room', 'indie r&b', 'indie soul']",0.712,0.846,0.0339,0.000384,0.0538,0.573,58DypxdFV1ZgDBFowpuwXH,100,mg
0BlY6gmEradqgbFf5uGbAG,And You and I,['Yes'],['7AC976RDJzL2asmZuz7qil'],"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']",0.392,0.427,0.214,0.000136,0.0332,0.244,58DypxdFV1ZgDBFowpuwXH,100,mg
4T652DlATVHe0jdLKaN3Bw,in my head,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop', 'post-teen pop']",0.662,0.6,0.173,0.000137,0.0703,0.331,58DypxdFV1ZgDBFowpuwXH,100,mg
0gt5VHaANRIy3V1yu3P4Mi,Hatefuck,['Cruel Youth'],['4YrURxtCHtPBfNDmMNp7IG'],"['electropop', 'escape room', 'indie poptimism']",0.422,0.536,0.598,2.36e-06,0.0356,0.0753,58DypxdFV1ZgDBFowpuwXH,100,mg
0kn0L1N40Ek2d1RYIuGicc,Taxi,['EXES'],['39R87tT1qaTxHwu5m87USa'],"['electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul']",0.454,0.483,0.0718,0.0,0.0882,0.476,58DypxdFV1ZgDBFowpuwXH,100,mg
0U3u0HdRQjD8mAMYBak4Ok,Saw You In A Dream,['The Japanese House'],['3IunaFjvNKj98JW89JYv9u'],"['art pop', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern dream pop', 'vapor soul']",0.607,0.451,0.0604,0.0,0.0286,0.676,58DypxdFV1ZgDBFowpuwXH,100,mg
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop', 'post-teen pop']",0.717,0.653,0.229,0.0,0.0658,0.412,58DypxdFV1ZgDBFowpuwXH,100,mg
1BzdE75pSHlsqF2roxxEWk,11 Hours - Branchez Remix,['Wet'],['2i9uaNzfUtuApAjEf1omV8'],"['alternative r&b', 'brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",0.687,0.352,0.626,0.000151,0.0759,0.155,58DypxdFV1ZgDBFowpuwXH,100,mg
3EGxhUpcKaYixmxNlSABDo,repercussions,['Bea Miller'],['1o2NpYGqHiCq7FoiYdyd1x'],"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show']",0.669,0.558,0.0307,0.00143,0.0319,0.465,58DypxdFV1ZgDBFowpuwXH,100,mg
3BlUCEeWvqvPU82VoPfx0P,Child of Moving On,['Caroline Smith'],['47blM5Op3BJODxUJImwdYE'],"['minneapolis indie', 'stomp and holler']",0.456,0.47,0.592,0.0,0.116,0.2,58DypxdFV1ZgDBFowpuwXH,100,mg
7CotyU8EcChJlqOFnxPPmI,Can't Hide,['Whethan'],['0vqJkZ0RpLZixt3lTmD8vP'],"['edm', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'tropical house', 'vapor soul', 'vapor twitch']",0.61,0.69,0.0429,6.76e-05,0.091,0.318,58DypxdFV1ZgDBFowpuwXH,100,mg
7C9LL3VLYFjwvBpqTGz3PC,Fuck Your Money,['Elohim'],['6wKxOKEA3K6R2UZ3COLXEY'],"['edm', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'vapor soul', 'vapor twitch']",0.672,0.557,0.22,0.0,0.206,0.522,58DypxdFV1ZgDBFowpuwXH,100,mg
1isv4ftbx0esgqKV1TSwk7,Mood for a Day - 2008 Remaster,['Yes'],['7AC976RDJzL2asmZuz7qil'],"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'rock', 'symphonic rock']",0.492,0.122,0.945,0.868,0.0702,0.599,58DypxdFV1ZgDBFowpuwXH,100,mg
5WZOjTHbaWrXNzd4GKLwUx,Walking Off Strong,['Caroline Smith'],['47blM5Op3BJODxUJImwdYE'],"['minneapolis indie', 'stomp and holler']",0.767,0.499,0.225,0.0101,0.0551,0.4,58DypxdFV1ZgDBFowpuwXH,100,mg
27356GVuMPFWiJSZCragoM,make up,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop', 'post-teen pop']",0.671,0.714,0.0844,1.48e-06,0.21,0.477,58DypxdFV1ZgDBFowpuwXH,100,mg
7FVGIPgLMDChTffvG2LuHV,Holy,['King Princess'],['6beUvFUlKliUYJdLOXNj9C'],"['dance pop', 'electropop', 'indie pop', 'nyc pop', 'pop']",0.614,0.585,0.134,0.000129,0.164,0.211,58DypxdFV1ZgDBFowpuwXH,100,mg
6Vn9ip0TryleiFXRs7Iw9q,Bruce Wayne,"['Memorecks', 'Jenna Pemkowski']","['4BxJYbvCLVAO73rMZ6yTKJ', '29eVvwQJ6dwSiykc8RtlpG']",['vapor twitch'],0.929,0.714,0.254,0.00306,0.0307,0.785,58DypxdFV1ZgDBFowpuwXH,100,mg
6q8onrzcka32nGVrnWYGBQ,Lovers,['Anna of the North'],['1mSJCvDX0W7Dn7S9C6vmvI'],"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'norwegian pop', 'pop', 'vapor pop', 'vapor soul']",0.599,0.518,0.479,0.00435,0.0333,0.455,58DypxdFV1ZgDBFowpuwXH,100,mg
2tpIAmAq9orm1Owh5pja1w,Greedy,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop', 'post-teen pop']",0.62,0.705,0.0323,0.0,0.0989,0.844,58DypxdFV1ZgDBFowpuwXH,100,mg
32BEasyNQgqXQJKoVa0fUw,Black Smoke Rising,['Greta Van Fleet'],['4NpFxQe2UvRCAjto3JqlSl'],"['modern blues rock', 'modern hard rock', 'rock']",0.558,0.903,0.199,0.000151,0.0466,0.572,58DypxdFV1ZgDBFowpuwXH,100,mg
1LLXZFeAHK9R4xUramtUKw,London Boy,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],"['dance pop', 'pop', 'post-teen pop']",0.695,0.71,0.0246,0.000104,0.05,0.557,58DypxdFV1ZgDBFowpuwXH,100,mg
4Qsctud04mPD4YFAfx7LzM,Buy Me Something,['Caroline Smith'],['47blM5Op3BJODxUJImwdYE'],"['minneapolis indie', 'stomp and holler']",0.637,0.746,0.0184,0.0,0.0298,0.902,58DypxdFV1ZgDBFowpuwXH,100,mg
17wxjHNmOSstc6nVIe401T,I. The Worst Guys,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],"['atl hip hop', 'hip hop', 'pop rap', 'rap']",0.593,0.639,0.0572,0.0,0.114,0.347,58DypxdFV1ZgDBFowpuwXH,100,mg
6ET9kf9riLETWs9lePUEAI,Slow Burn,['Kacey Musgraves'],['70kkdajctXSbqSMJbQO424'],"['contemporary country', 'country dawn', 'pop', 'texas country']",0.555,0.43,0.462,0.000191,0.0295,0.274,58DypxdFV1ZgDBFowpuwXH,100,mg
1Gd2icvyCL7lfOjeJnZpvA,Devil in Paradise,['Cruel Youth'],['4YrURxtCHtPBfNDmMNp7IG'],"['electropop', 'escape room', 'indie poptimism']",0.38,0.603,0.0591,0.000378,0.203,0.447,58DypxdFV1ZgDBFowpuwXH,100,mg
05ttBnIlyGvB8YggriDAWC,Magazine,['Caroline Smith'],['47blM5Op3BJODxUJImwdYE'],"['minneapolis indie', 'stomp and holler']",0.796,0.653,0.0636,0.531,0.0407,0.476,58DypxdFV1ZgDBFowpuwXH,100,mg
6RtRxaZN5RMWFbeZW24oRx,hold on,['flor'],['0szWPxzzE8DVEfXFRCLBUb'],"['electropop', 'hopebeat', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'vapor soul']",0.609,0.872,0.0483,0.000971,0.0447,0.534,58DypxdFV1ZgDBFowpuwXH,100,mg
1DrlLvlYd1FIjNavRm6NdX,Back Pocket,['Vulfpeck'],['7pXu47GoqSYRajmBCjxdD6'],"['ann arbor indie', 'funk rock', 'instrumental funk']",0.839,0.585,0.478,0.00281,0.153,0.89,58DypxdFV1ZgDBFowpuwXH,100,mg
3UPBYd4oGa7D7DZKU2ACYd,girlfriend,['Bea Miller'],['1o2NpYGqHiCq7FoiYdyd1x'],"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show']",0.804,0.665,0.374,0.0,0.203,0.651,58DypxdFV1ZgDBFowpuwXH,100,mg
05mAIVLkIWc2d1UBYZBCp8,1999,"['Charli XCX', 'Troye Sivan']","['25uiPmTg16RbhZWAqwLBy5', '3WGpXCj9YhhfX11TToZcXP']","['candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house', 'australian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']",0.739,0.742,0.0227,1.39e-06,0.0329,0.659,58DypxdFV1ZgDBFowpuwXH,100,mg
54DsyICxMms5vGsaUwrzlY,Vintage,['Allie X'],['0wnYgCeP013HkKoOyC5V32'],"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'vapor soul']",0.787,0.8,0.0411,4.8e-05,0.0597,0.693,58DypxdFV1ZgDBFowpuwXH,100,mg
1SelvzeWuIm8n2yRUpFKl5,The Middle,['Wet'],['2i9uaNzfUtuApAjEf1omV8'],"['alternative r&b', 'brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']",0.637,0.408,0.0702,0.000445,0.0306,0.0703,58DypxdFV1ZgDBFowpuwXH,100,mg
77pRvtOeQiGiplhiiu96bV,The One Thing,['Caroline Smith'],['47blM5Op3BJODxUJImwdYE'],"['minneapolis indie', 'stomp and holler']",0.86,0.341,0.46,0.00211,0.0521,0.507,58DypxdFV1ZgDBFowpuwXH,100,mg
7zqI4tCIsek2CWObhoL3vH,Florida Blues,['Cruel Youth'],['4YrURxtCHtPBfNDmMNp7IG'],"['electropop', 'escape room', 'indie poptimism']",0.472,0.756,0.0559,0.00922,0.0396,0.27,58DypxdFV1ZgDBFowpuwXH,100,mg
3GRsKGJZeo3hGv3wWWFSNn,Kid Wonder,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[],0.634,0.657,0.678,0.0434,0.038,0.271,58DypxdFV1ZgDBFowpuwXH,100,mg
1J5rHMEvQFpM07iLULi48A,back again,['flor'],['0szWPxzzE8DVEfXFRCLBUb'],"['electropop', 'hopebeat', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern alternative rock', 'modern rock', 'pop rock', 'shimmer pop', 'vapor soul']",0.636,0.597,0.118,0.00283,0.0279,0.639,58DypxdFV1ZgDBFowpuwXH,100,mg
6t8GevE5R0ciW06AujEXXr,Egyptian Luvr (feat. Aminé and Dana Williams),['Rejjie Snow'],['3lLHpTOJ11tWiUNGYN14gt'],"['hip hop', 'irish hip hop', 'rap', 'underground hip hop']",0.834,0.591,0.0553,0.0,0.305,0.9,58DypxdFV1ZgDBFowpuwXH,100,mg
1qFMIjTe9esCDiytqUY19t,i can't breathe,['Bea Miller'],['1o2NpYGqHiCq7FoiYdyd1x'],"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show']",0.347,0.209,0.893,0.00287,0.0273,0.0735,58DypxdFV1ZgDBFowpuwXH,100,mg
3JLrri1xSCui3bzITDJbkk,The Rain Song - 2012 Remaster,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],"['album rock', 'classic rock', 'hard rock', 'rock']",0.336,0.318,0.317,0.0716,0.0263,0.24,58DypxdFV1ZgDBFowpuwXH,100,mg
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"['dance pop', 'pop', 'post-teen pop']",0.726,0.554,0.0421,0.0,0.0917,0.335,58DypxdFV1ZgDBFowpuwXH,100,mg
1SZM0TLV6HW5xwApECIbdN,Catch,['Allie X'],['0wnYgCeP013HkKoOyC5V32'],"['art pop', 'canadian electropop', 'canadian pop', 'dance pop', 'electropop', 'escape room', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'pop', 'post-teen pop', 'vapor soul']",0.631,0.835,0.105,0.0,0.0551,0.667,58DypxdFV1ZgDBFowpuwXH,100,mg
6pm41obqALSIX1U7EZnMJk,Half About Being a Woman,['Caroline Smith'],['47blM5Op3BJODxUJImwdYE'],"['minneapolis indie', 'stomp and holler']",0.737,0.405,0.49,0.00854,0.0431,0.14,58DypxdFV1ZgDBFowpuwXH,100,mg
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],"['dance pop', 'pop', 'post-teen pop']",0.771,0.671,0.00929,0.0,0.0553,0.714,58DypxdFV1ZgDBFowpuwXH,100,mg
4NkLu2J8hJcWAP9qnIGbmn,Hospitalized,['Broods'],['5r5Va4lVQ1zjEfbJSrmCsS'],"['auckland indie', 'australian pop', 'electropop', 'etherpop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'metropopolis', 'nz pop', 'pop', 'shimmer pop', 'tropical house', 'vapor soul']",0.612,0.907,0.00116,4.91e-05,0.056,0.494,58DypxdFV1ZgDBFowpuwXH,100,mg
0I1fzd8diPdEqCIW7NCyaj,song like you,['Bea Miller'],['1o2NpYGqHiCq7FoiYdyd1x'],"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'talent show']",0.707,0.742,0.186,3.65e-05,0.0864,0.474,58DypxdFV1ZgDBFowpuwXH,100,mg
2ySjh3SI1YOj7aHeKj539j,The Puzzle,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[],0.732,0.493,0.154,0.000832,0.0658,0.529,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),['Rupert Holmes'],['0TqIPD4IS1w4e30R38B3vj'],"['soft rock', 'yacht rock']",0.836,0.509,0.467,4.1e-06,0.0548,0.949,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
3LHSXwp5RubVBqxK8Ljp5v,Pure Water (with Migos),"['Mustard', 'Migos']","['0YinUQ50QDB7ZxSCLyQ40k', '6oMuImdp5ZcFhWP0ESe6mG']","['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.684,0.552,0.191,0.0,0.112,0.133,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
7gtAwXCishVTTBxHLeBbzB,Mandela Bay,['Jonathan Butler'],['5gl2M2G5Dn5XTEW30iMMoD'],"['smooth jazz', 'smooth saxophone', 'south african jazz']",0.776,0.792,0.229,0.791,0.034,0.873,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
0L52T5nlSIJ93DewfgcFoI,Trust - Plastic Plates Remix,['What So Not'],['4AA8eXtzqh5ykxtafLaPOi'],"['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'indietronica', 'vapor soul', 'vapor twitch']",0.723,0.801,0.0224,0.0297,0.0634,0.497,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
0lhooD9prAbWRDpyob2k9I,Safe Till Tomorrow (feat. Angelika Vee) - Bees Knees Remix,['Morgan Page'],['1N9n8MSxrr4Emhb566493b'],"['big room', 'edm', 'electro house', 'pop edm', 'progressive electro house', 'progressive house']",0.751,0.775,0.0425,0.029,0.0361,0.43,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
2iUb7DLswcEXEmsdD878no,Aftertaste (feat. Opia),"['Whethan', 'Opia']","['0vqJkZ0RpLZixt3lTmD8vP', '70zHrrrPfBkVV44AEhFyyh']","['edm', 'electropop', 'indie poptimism', 'indietronica', 'pop', 'tropical house', 'vapor soul', 'vapor twitch', 'vapor soul']",0.536,0.644,0.292,8.34e-06,0.191,0.607,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
2MTSo2SGQ0oVKgPu99x3Df,Dopamine,['Franc Moody'],['10GT4yz8c6xjjnPGtGPI1l'],"['deep house', 'indie soul', 'new french touch', 'nu disco']",0.818,0.562,0.0987,0.813,0.0356,0.57,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
5xCefibX6OBHbTYVyDMW0p,Ashes,['Uplink'],['4DiPWjMS6eMvPLNfQlA0vq'],"['gaming edm', 'pop edm']",0.752,0.728,0.0164,0.82,0.0683,0.617,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
4rjV9NFV51DrGXC2jbK2EN,Talk to Me (feat. Tove Styrke),"[""Cosmo's Midnight""]",['4VivsO1n4n2Mi2Btyb5gfL'],"['australian dance', 'australian hip hop', 'australian indie', 'australian pop', 'indie dream pop', 'indie soul', 'vapor soul']",0.722,0.684,0.142,1.2e-06,0.103,0.398,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
1yAGvQwKfr9hZF8qlaEhEO,Noodle Soup,['Four80East'],['2xiHxT5QkkxHVhljrRGbW9'],['smooth jazz'],0.705,0.678,0.471,0.85,0.0384,0.603,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
5v2snXqNEVtKxsJy5YBVfV,I Won't Let You Down,['OK Go'],['3hozsZ9hqNq7CoBGYNlFTz'],"['alternative rock', 'chicago indie', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'rock']",0.755,0.915,0.0257,0.0,0.105,0.7,3B8Xm9Rg4ouFj0nBoD7VWH,100,bo
